id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3889129,Spacious and very luminous flat,4057333,Maximilien,,Oud - Berchem,51.19916,4.41589,Private room,50,1,0,,,1,0
3894091,Cosy and bright apartment for 2,12010306,Maïté,,Borgerhout Intra Muros Zuid,51.21154,4.43096,Entire home/apt,65,3,3,2015-10-20,0.04,1,203
3969576,Privé kamer te huur,20572492,JackieJ,,Borgerhout Intra Muros Zuid,51.21183,4.44019,Private room,27,1,277,2020-02-20,4.71,4,364
4017995,Studio Daring Indigo,20834666,Greta,,Harmonie,51.20767,4.407,Private room,75,1,22,2020-02-16,0.35,3,0
4026852,Luxury townhouse close to the center of Antwerp,20878289,Bart,,Hoboken - Centrum,51.17582,4.3474,Private room,55,1,7,2020-03-07,0.90,2,363
4030176,terrace studio in old Post office Park Spoor Noord,9438737,Joel,,Amandus - Atheneum,51.22677,4.41754,Entire home/apt,75,14,142,2020-02-05,2.03,1,0
4032738,"Leuk dak appartement, 2 slaapkamers",20906634,Sirene,,Borgerhout Intra Muros Zuid,51.21432,4.4362,Entire home/apt,58,2,17,2019-07-22,0.24,1,175
4064854,Studio Pancake Paste,20834666,Greta,,Harmonie,51.20835,4.40671,Private room,75,1,37,2019-11-29,0.58,3,143
4163391,Spacious & eclectic loft,7500115,Kelly,,Eilandje,51.2332,4.41039,Entire home/apt,195,2,6,2018-10-20,0.13,1,87
4178600,"Room in house, free parking + bikes",21679611,Tom,,Zurenborg,51.20905,4.42731,Private room,60,1,154,2020-02-29,2.32,1,350
4265913,Cosy 19th c townhouse near Central Station+parking,22144864,Greet,,Stuivenberg,51.21906,4.43022,Entire home/apt,180,2,20,2020-03-16,0.29,2,324
4303323,Den Coninck Achab,22337575,Jerry,,Universiteitsbuurt,51.22239,4.41097,Entire home/apt,135,2,14,2020-01-05,0.21,1,315
4310567,Light & spacious flat with terrace,6939922,Irina,,Universiteitsbuurt,51.22432,4.41492,Entire home/apt,47,2,109,2019-09-15,1.58,1,0
4322521,Duplex 160m² with sauna & piano,15216532,Pascal,,Zuid,51.20582,4.38771,Entire home/apt,99,1,204,2020-02-21,3.05,1,335
4332020,Marleen's cosy first floor flat,1754396,Marleen,,Markgrave,51.20096,4.40172,Entire home/apt,41,2,9,2018-09-16,0.15,2,0
4399227,Lovely end-of-century appartment in city centre,2435217,Maja,,Stadspark,51.20954,4.41171,Entire home/apt,50,1,12,2018-02-18,0.34,1,0
4444232,Charming room in center of Antwerp,23065924,Christopher,,Historisch Centrum,51.22143,4.40283,Private room,40,2,84,2020-02-24,1.25,1,356
4480525,"Charming, quiet and full equiped apartment",23217821,Richard,,Eilandje,51.23562,4.41177,Entire home/apt,40,1,67,2017-08-05,1.02,1,0
4491892,Bright roof apartment,7004003,Leen,,Harmonie,51.20307,4.40751,Entire home/apt,65,2,0,,,1,0
4502646,Unique city loft with amazing view!,13059720,Yara,,Sint-Andries,51.21769,4.39833,Entire home/apt,75,1,567,2020-03-16,8.40,1,365
4592434,Modern 4 pers appartement Antwerpen,23805604,Gina,,Eilandje,51.22946,4.40614,Entire home/apt,150,2,60,2020-03-15,0.88,1,55
4703827,Spacious loungeroom w/ garden&piano,3015779,Yuri,,Zurenborg,51.20924,4.4251,Private room,36,1,16,2016-01-03,0.24,1,179
4726962,Private room with ensuite bathroom!,7685022,Nathan,,Universiteitsbuurt,51.21997,4.4079,Private room,49,3,13,2015-11-04,0.19,1,0
4733497,"Louise Marie, romantisch huisje",24249803,Michel,,Historisch Centrum,51.21785,4.39927,Entire home/apt,190,2,107,2020-02-23,1.62,1,350
4808747,House + garage near the center,24767961,Sofie,,Borgerhout Intra Muros Noord,51.21723,4.44101,Entire home/apt,60,1,22,2016-05-16,0.33,1,0
4852878,Furnished flat near central Antwerp city park,10598905,Eddie,,Stadspark,51.20554,4.41755,Entire home/apt,25,80,0,,,6,364
4853047,Studio flat near the city park,10598905,Eddie,,Stadspark,51.20282,4.41345,Entire home/apt,25,80,1,2019-02-01,0.06,6,364
4853293,Duplex in renovated Coach House,24968524,Wim,,Stadspark,51.21034,4.41771,Private room,109,2,1,2015-06-22,0.02,3,362
4900847,Lovely house great location,15529473,Liesbeth,,Borgerhout Intra Muros Noord,51.21794,4.43274,Entire home/apt,175,2,9,2020-01-01,0.16,2,0
4919286,Hofje,17189644,Irene,,Universiteitsbuurt,51.22243,4.41266,Hotel room,65,2,51,2020-01-19,0.94,2,340
4985922,Sfeervolle studio in hartje Antwerp,25701603,Nadi,,Theaterbuurt-Meir,51.21011,4.40581,Entire home/apt,75,2,30,2020-01-02,0.49,1,172
5020599,Stylish Rooftop next to CHANEL,13357011,Liselotte,,Theaterbuurt-Meir,51.21687,4.40709,Entire home/apt,99,7,44,2020-03-16,0.67,1,362
5026455,Triplex apt in the heart of Antwerp,4492282,Lies,,Historisch Centrum,51.21804,4.39894,Entire home/apt,160,2,91,2020-03-16,1.39,2,0
5027767,Charming House with garden,3042817,Maarten,,Haringrode,51.20144,4.42245,Entire home/apt,100,2,74,2019-08-09,1.22,1,0
5040147,+++blancoooHENRI+++ balcony,3185214,Annemie,,Borgerhout Intra Muros Zuid,51.21161,4.42929,Entire home/apt,93,2,62,2020-03-09,1.04,4,316
5047962,Quiet place in an historical quarter,12309348,Luc & Kristina,,Haringrode,51.20355,4.4241,Private room,60,1,128,2020-03-08,1.95,1,327
5074616,Discrete luxury on a top location,26204741,Patrick,,Eilandje,51.23028,4.41823,Entire home/apt,65,3,72,2020-05-24,1.10,1,233
5087534,Aparment with phenomenal views!,26281320,Kris,,Amandus - Atheneum,51.22948,4.41787,Entire home/apt,59,1,0,,,1,0
5096851,Double room in cosy and quiet house with garden.,15216025,Paolo,,Deurne Zuid Oost,51.19984,4.46793,Private room,70,1,1,2018-05-21,0.04,1,0
5124747,"Big, light and friendly appartement",17286716,Katrin,,Linkeroever,51.22179,4.37971,Entire home/apt,35,36,7,2019-08-11,0.11,1,71
5187760,A-South Luxury Penthouse Living,24007242,Bep,,Zuid,51.2124,4.39328,Entire home/apt,375,2,34,2020-02-16,0.52,1,134
5190451,Luxury Penthouse Central Station,1839854,Stijn&Magali,,Borgerhout Intra Muros Zuid,51.21268,4.42912,Entire home/apt,150,2,0,,,2,244
5223125,Modern flat in the historical centrum  of Antwerp,27027069,Sander,,Historisch Centrum,51.21835,4.40018,Entire home/apt,55,1,339,2020-03-15,5.19,1,356
5233718,Apartment in Antwerp,27086764,Nina,,Theaterbuurt-Meir,51.21655,4.41352,Entire home/apt,80,3,18,2020-01-01,0.28,1,359
5317448,Studio,27546201,Andrei,,Zurenborg,51.20817,4.43181,Entire home/apt,25,10,0,,,1,0
5345806,Spacious apartment with big garden,27703604,Evy,,Groenenhoek,51.19766,4.44282,Entire home/apt,42,3,33,2017-08-20,0.51,1,0
5379855,Classy and spacious 19th cent loft with terrace.,11534275,"Ian, Jande En Marie",,Borgerhout Intra Muros Zuid,51.21464,4.43446,Entire home/apt,180,2,179,2020-03-08,2.82,2,349
5382509,Apartment with parking place,17075823,Koen,,Sint-Andries,51.21385,4.40035,Entire home/apt,89,25,34,2020-03-15,0.53,1,28
5417459,"Full house with garden, near by tram",7553126,Tania,,Hoboken - Centrum,51.17887,4.36301,Entire home/apt,50,2,91,2020-06-21,1.74,1,0
5555535,"Loft-style apartment at Eilandje, Antwerp",15117760,Dimitri,,Eilandje,51.23264,4.4114,Entire home/apt,60,6,17,2016-04-01,0.27,1,0
5574536,Central studio in historic center,28902892,AchA,,Historisch Centrum,51.22019,4.4,Entire home/apt,85,2,98,2020-03-09,1.55,2,318
5575185,Central apartment w/ exclusive view,28902892,AchA,,Historisch Centrum,51.21873,4.39963,Entire home/apt,115,2,212,2020-03-08,3.32,2,324
5578067,Design loft in historic building,28920566,Jasper,,Universiteitsbuurt,51.22091,4.4164,Shared room,85,1,174,2020-03-15,2.74,1,0
5629681,Bedroom in Art-apartment in historic centre.,11555976,Bart,,Universiteitsbuurt,51.22156,4.40597,Private room,59,2,2,2019-10-06,0.22,2,0
5646286,NESTT,4715596,Caroline & Klaas,,Borgerhout Intra Muros Noord,51.21464,4.43711,Entire home/apt,55,2,46,2020-03-08,0.73,2,109
5664999,Cosy 2-bedroom appartment,18153848,Hind,,Oud - Berchem,51.19369,4.41979,Entire home/apt,60,1,4,2017-08-19,0.06,1,0
5695757,the HanjamInn - apartment,26032387,Benjamin & Hanne,,Oud - Berchem,51.19544,4.42131,Entire home/apt,73,2,30,2020-03-02,0.52,3,358
5702020,Where living becomes poetry...,29563257,Isabel,,Sint-Andries,51.21491,4.39732,Entire home/apt,90,2,84,2019-11-10,1.32,1,118
5741728,"""la casa di Frà""",29779875,"""La Casa Di Frà",,Borgerhout Intra Muros Zuid,51.21484,4.43169,Entire home/apt,70,1,34,2018-03-04,0.54,1,0
5789730,Back to Beck,30038566,Marleen,,Deurne Zuid Oost,51.19612,4.46167,Entire home/apt,79,1,40,2019-08-14,0.63,1,303
5869273,Spacious apt. in art neighborhood,6603985,Jelena,,Zuid,51.20872,4.39228,Entire home/apt,80,3,25,2019-07-29,0.46,1,0
5914975,Modern luxe apartement @ t'Eilandje,30717772,Peter,,Eilandje,51.23206,4.41274,Entire home/apt,90,3,2,2015-07-27,0.03,1,0
5922786,Smartflats Meir 301 - 2 Bedrooms - Meir Area,2792958,Alex,,Theaterbuurt-Meir,51.21902,4.40909,Entire home/apt,99,1,45,2020-03-09,0.77,24,0
5923185,Mooie  kamer met zonnig terras,30758110,Peter,,Stuivenberg,51.21985,4.43493,Private room,75,2,18,2019-07-28,0.29,2,365
5923210,Smartflats Meir 401 - 2 Bedrooms - Meir Area,2792958,Alex,,Theaterbuurt-Meir,51.21857,4.40898,Entire home/apt,99,1,21,2020-05-23,0.36,24,317
5923754,Smartflats Meir 501 - 1 Bedroom - Meir Area,2792958,Alex,,Theaterbuurt-Meir,51.21837,4.40868,Entire home/apt,64,1,10,2020-03-10,0.17,24,319
5940310,Adorable happy positive vibes place,4586965,Marie,,Kiel,51.18236,4.38937,Entire home/apt,75,1,50,2020-02-22,1.02,2,322
5994895,Cosy apartment in historic house,11857224,Christel,,Historisch Centrum,51.22076,4.39855,Entire home/apt,118,3,25,2020-03-09,0.40,1,365
6000928,Arendshof,29134589,Guido,,Deurne Oost,51.22319,4.48347,Entire home/apt,135,1,15,2019-11-29,0.28,1,360
6046872,Feel Good  Antwerp City Apartment,27432928,Anastassya,,Harmonie,51.2061,4.40915,Entire home/apt,75,3,53,2020-04-30,3.35,1,0
6051973,"Welcome @Tempor'area, reopening June 8th! :-)",3970988,Arthur,,Theaterbuurt-Meir,51.21336,4.40415,Entire home/apt,115,2,64,2020-02-21,1.02,1,327
6070843,Cozy house 300 meters from central station!,2781289,Sanne,,Amandus - Atheneum,51.21976,4.42148,Entire home/apt,65,2,23,2020-03-18,2.57,1,48
6071213,At Granny's near Rivierenhof,1820186,Fronk & Lieve,,Deurne Oost,51.22075,4.47857,Private room,30,7,8,2019-10-02,0.13,4,338
6091520,the HanjamInn - combo deal,26032387,Benjamin & Hanne,,Oud - Berchem,51.19547,4.42131,Entire home/apt,240,2,67,2019-10-27,1.07,3,358
6139374,Appartement in het hartje Antwerpen,31847737,Lisa,,Theaterbuurt-Meir,51.21496,4.40846,Private room,30,2,32,2019-08-26,0.53,1,265
6149034,Lovely flat with spectacular view!,25673165,Sharon,,Eilandje,51.23273,4.40394,Entire home/apt,65,2,274,2020-06-21,4.38,1,358
6150016,private vintage room in Antwerp,21648784,Samuel,,Borgerhout Intra Muros Zuid,51.21331,4.43286,Private room,50,1,36,2020-02-16,0.58,1,177
6183201,Duplex Studio,31447903,Marjolijn,,Zuid,51.20649,4.39284,Entire home/apt,75,2,50,2019-09-10,0.80,1,1
6183800,Comfy Studio Apartment in Antwerp,32074613,Bart,,Amandus - Atheneum,51.22801,4.41684,Entire home/apt,80,2,37,2020-01-01,1.09,2,0
6248339,Cosy Room,30758110,Peter,,Stuivenberg,51.22013,4.43691,Private room,110,1,41,2020-01-29,0.70,2,264
6271039,Art Tout,20572492,JackieJ,,Borgerhout Intra Muros Zuid,51.21134,4.44073,Private room,35,1,97,2019-12-30,1.56,4,0
6280548,Musician's apartment in city center,32648035,Hannes,,Universiteitsbuurt,51.22197,4.41224,Entire home/apt,45,2,204,2020-03-09,3.29,1,344
6394590,cosy duplex on historic courtyard,33341437,Ingrid,,Historisch Centrum,51.22239,4.40564,Entire home/apt,65,2,6,2017-07-30,0.10,1,0
6403569,Peaceful environment and nice,33394972,Abdullah,,Sint-Andries,51.21607,4.40029,Entire home/apt,47,1,0,,,1,0
6418099,BOOK LOVERS' room near Station,33481052,Anne,,Borgerhout Intra Muros Zuid,51.21538,4.42761,Private room,56,2,285,2020-03-01,4.66,5,364
6428108,Lozana Lodging,33547183,Erik,,Harmonie,51.20117,4.40684,Entire home/apt,105,5,0,,,2,172
6463582,Comfortable accommodation in spacious penthouse,30519050,Bart,,Stuivenberg,51.22061,4.43441,Private room,41,7,104,2020-03-16,1.69,1,67
6482819,Bright Room - middle of Antwerp,33851885,,,Universiteitsbuurt,51.22045,4.40685,Private room,30,1,1,2015-09-05,0.02,1,0
6531704,Trendy house @ Antwerp nearby MAS,34162360,Lisa,,Historisch Centrum,51.22608,4.4037,Entire home/apt,95,2,1,2015-07-31,0.02,1,0
6545997,"Penthouse + 60 m2 terras
Incl. 2 fietsen",34241163,Peter,,Amandus - Atheneum,51.22376,4.41753,Entire home/apt,69,1,19,2020-03-08,0.31,1,77
6584668,Belle Epoque Townhouse Antwerp,9629145,Tom,,Stadspark,51.20914,4.41327,Entire home/apt,400,2,110,2020-03-15,1.84,1,41
6585827,Quiet room close to Central Station,34449017,Martha,,Centraal Station,51.21614,4.42675,Private room,38,2,151,2020-03-01,2.50,2,365
6656058,Spacious modern close 2 citycentr,10117688,Caroline,,Hoogte,51.17329,4.39577,Entire home/apt,95,1,26,2019-07-29,0.43,1,0
6657248,Private and cosy room with luxury bathroom & sauna,3702238,Annemie,,Universiteitsbuurt,51.22079,4.40573,Private room,45,1,76,2017-07-16,1.24,2,0
6670508,cozy appt in main shopping district,34913046,Laila,,Theaterbuurt-Meir,51.21915,4.40721,Entire home/apt,100,2,181,2020-03-15,2.95,6,357
6672914,Cosy modern studio city-center WIFI & parking,34924663,Astrid,,Eilandje,51.23095,4.40589,Entire home/apt,65,2,39,2020-04-01,0.68,1,295
6700898,Quiet with a view and morning light,33481052,Anne,,Borgerhout Intra Muros Zuid,51.21458,4.42861,Private room,49,2,13,2019-12-03,0.21,5,365
6821808,Appartement near Central Station,6833101,Dorith,,Stuivenberg,51.22018,4.42919,Entire home/apt,60,2,23,2020-02-27,0.39,1,0
6833081,Cosy appartment close to free parking,35491133,Karin,,Zuid,51.20697,4.38598,Entire home/apt,55,3,47,2020-02-28,0.77,2,294
6919227,The Old Charming Lady,4261413,Jackie,,Oud - Berchem,51.20143,4.4329,Entire home/apt,44,1,6,2016-01-31,0.10,15,365
6984717,Trendy apartment in city centre,36620632,Fred,,Theaterbuurt-Meir,51.21019,4.40555,Entire home/apt,60,2,11,2019-07-22,0.51,1,0
6988851,Big 1 Bdrm Apt in Hip Marnix Place - Antwerp-Zuid,4371798,Nina,,Zuid,51.2115,4.39879,Entire home/apt,86,2,28,2020-03-15,0.87,2,365
7027563,Studio aan de rand van Antwerpen,36841645,Ann,,Nieuw - Kwartier West,51.18986,4.42491,Entire home/apt,55,2,22,2020-05-28,0.37,1,172
7041474,privé kamer op tweede verdieping,34106356,Jim,,Stuivenberg,51.22121,4.43052,Private room,25,1,219,2020-03-15,3.62,1,355
7067067,Master bedroom with 2 balconies,33481052,Anne,,Borgerhout Intra Muros Zuid,51.21528,4.42754,Private room,45,2,201,2020-02-05,3.34,5,362
7081768,A room in center of Antwerp,29753658,Vitali,,Brederode,51.20681,4.39787,Private room,25,1,0,,,1,0
7109647,central light duplex apartment,4006670,Clara& Silvia,,Zuid,51.21098,4.39578,Entire home/apt,95,1,7,2015-09-13,0.12,1,0
7123771,Triplex in het oude centrum van Antwerpen,37228775,Jules,,Theaterbuurt-Meir,51.21662,4.40192,Entire home/apt,80,2,24,2020-01-21,2.25,2,133
7226438,安特卫普市中心,37832547,Yuxin,,Universiteitsbuurt,51.22627,4.41291,Private room,28,1,0,,,1,0
7250005,"Cute, charming apartment; 1st floor",37962121,Noa,,Markgrave,51.19501,4.39913,Entire home/apt,49,14,12,2017-07-24,0.20,1,306
7262234,cosy appartement near trainstation,14050717,Nana,,Amandus - Atheneum,51.2238,4.42055,Entire home/apt,49,2,132,2020-04-20,2.76,2,0
7264367,BOHEMIAN HOUSE ANTWERP From Sunday To Friday ‘s!!!,4261413,Jackie,,Oud - Berchem,51.1998,4.43277,Hotel room,33,1,18,2020-03-08,0.30,15,365
7264462,The FAMILY HOUSE!,4261413,Jackie,,Oud - Berchem,51.20097,4.43159,Private room,1150,1,11,2019-08-11,0.19,15,365
7298059,appartement achter centraal station,38226316,Josee,,Borgerhout Intra Muros Zuid,51.21182,4.4339,Entire home/apt,40,1,8,2016-08-16,0.17,1,0
7298474,Authentic Belgian apartment,27585607,Christel,,Amandus - Atheneum,51.22375,4.4216,Entire home/apt,52,2,286,2020-03-15,4.78,3,353
7342924,Central apt. with panoramic view,6830519,Jura,,Universiteitsbuurt,51.22077,4.41521,Entire home/apt,50,2,102,2020-03-13,1.71,1,172
7360276,Private Room in house with garden.,18451839,Geoffrey,,Markgrave,51.2005,4.40253,Private room,34,2,3,2018-07-17,0.05,1,0
7365174,Cosy classical mansion,30007259,Carlo En Johnny,,Deurne Zuid West,51.20915,4.45426,Private room,42,1,272,2020-03-08,4.55,2,337
7395215,2 bedroom+free private parking️ near port&center,38669961,Charis,,Dam,51.23237,4.42278,Entire home/apt,85,4,30,2020-02-08,0.50,1,326
7416651,Convenient located quiet cosy house,30408795,Joris,,Amandus - Atheneum,51.2208,4.42289,Entire home/apt,96,2,48,2020-03-09,0.80,1,21
7427332,Cosy studio near the center of Antw,959620,Koen,,Amandus - Atheneum,51.22023,4.42385,Entire home/apt,56,3,98,2019-10-21,1.80,1,0
7443226,Well furnished apartment in Antwerp,33641167,Rose,,Deurne Zuid Oost,51.19645,4.4634,Private room,99,1,0,,,1,365
7461110,Meeting rooms  in Art Nouveau Antwerp! Add Beds!,4261413,Jackie,,Oud - Berchem,51.20037,4.43316,Private room,44,1,6,2019-03-31,0.10,15,365
7485876,Cosy 16 century house.,39207119,Frederic,,Historisch Centrum,51.22136,4.40363,Entire home/apt,87,3,17,2015-11-01,0.28,1,365
7497483,Central Antwerp,39268762,Sophie,,Stadspark,51.2077,4.4152,Entire home/apt,100,1,0,,,1,0
7506876,Modern studio in city centre,39326291,Kasper,,Universiteitsbuurt,51.22158,4.40746,Entire home/apt,39,1,23,2016-08-27,0.39,1,0
7513572,Oasis,31747141,Tom,,Deurne Dorp - Gallifort,51.22191,4.46189,Entire home/apt,60,1,363,2020-05-08,6.08,2,234
7521050,"App in trendy ""t Zuid - 2 rooms",5703841,Bieke,,Zuid,51.21028,4.39586,Entire home/apt,91,2,4,2019-09-29,0.09,2,0
7551621,"Quiet room with balcony in ""South"" City Center",5703841,Bieke,,Zuid,51.20999,4.39749,Private room,36,1,92,2020-03-20,1.68,2,18
7552929,Cosy and vintage apartment,10832813,Freya,,Borgerhout Intra Muros Noord,51.2184,4.44352,Entire home/apt,60,2,81,2020-03-09,1.36,1,0
7586830,Room for 2,38080871,Lisbeth,,Zurenborg,51.20653,4.43204,Private room,40,1,2,2015-08-11,0.03,1,0
7613703,Luxe Studio w/ Terras in Antwerp,39929849,Daniel,,Theaterbuurt-Meir,51.21649,4.41314,Entire home/apt,50,2,3,2017-07-24,0.08,1,0
7614218,Lovely apartment Antwerp near Centre&EXPO+parking,8851707,Arthur,,Petroleum - Zuid,51.19629,4.39048,Entire home/apt,50,3,77,2020-03-15,1.52,1,342
7618448,sweet room,39933023,Elisa,,Borgerhout Intra Muros Noord,51.21859,4.43851,Private room,24,1,15,2017-06-25,0.38,1,0
7630221,Bright apartment with amazing view,3855037,Kristof,,Haringrode,51.20721,4.42028,Entire home/apt,53,2,4,2016-09-30,0.07,1,0
7649576,Trendy appartment with view,40140067,Katrien,,Markgrave,51.19786,4.40675,Entire home/apt,69,2,41,2020-01-05,0.70,1,169
7724259,green paradise near central station,24189736,Paul,,Borgerhout Intra Muros Zuid,51.21334,4.43175,Entire home/apt,500,2,20,2019-11-10,0.35,2,364
7738154,Zonnig appartement met loftgevoel,5444450,Wen,,Centraal Station,51.21279,4.42732,Entire home/apt,62,3,125,2019-08-23,3.01,1,141
7759657,Modern flat,40801441,Jonas,,Historisch Centrum,51.22374,4.40567,Entire home/apt,62,4,118,2020-05-31,2.00,1,349
7814882,Licht duplex appartement,19889207,Alexander,,Historisch Centrum,51.22455,4.40301,Entire home/apt,75,1,305,2020-03-08,5.17,4,167
7819865,White Cube with Panorama View,12990235,Simon,,Sint-Andries,51.21626,4.39674,Entire home/apt,75,1,42,2019-08-23,0.73,1,0
7845537,Private bedroom - 1 person,41342418,Davinia,,Borgerhout Intra Muros Zuid,51.21382,4.44242,Private room,29,1,7,2016-06-20,0.13,2,0
7892353,spacious apartment @trendy Zuid,29142151,Suzy,,Zuid,51.21109,4.38933,Entire home/apt,120,2,56,2020-03-08,0.96,3,333
7909292,oldest house of Antwerp for groups,19290998,Jo,,Historisch Centrum,51.2238,4.40239,Entire home/apt,275,2,133,2020-01-19,2.39,1,216
7934136,woonhuis vlak bij Antwerpen,39097890,Steven,,Oud - Berchem,51.19431,4.41833,Entire home/apt,80,1,14,2019-12-27,0.26,1,0
7965720,Charming 3-room with private sauna,3702238,Annemie,,Universiteitsbuurt,51.22071,4.40584,Private room,60,1,7,2016-07-17,0.12,2,0
7977950,"Cosy, comfortable and clean studio",15310569,Bart,,Brederode,51.20128,4.39721,Private room,38,2,33,2020-03-13,0.58,1,141
8024200,Trendy studio in shopping area,40374339,Elsie,,Theaterbuurt-Meir,51.21212,4.4079,Entire home/apt,75,2,30,2019-07-04,0.55,1,0
8033857,Studio,39896269,Michail,,Stadspark,51.21548,4.41439,Entire home/apt,45,2,5,2015-09-26,0.09,1,0
8048327,private room in bright house,21223991,Ellen,,Harmonie,51.20659,4.40625,Private room,30,14,1,2015-09-11,0.02,1,0
8094749,Amazing Loft (from TV and fashion shoots),2793445,Christophe,,Haringrode,51.20531,4.42083,Entire home/apt,171,1,19,2020-01-02,0.56,1,193
8104534,Art Tout Yurt,20572492,JackieJ,,Borgerhout Intra Muros Zuid,51.21096,4.44197,Entire home/apt,36,1,186,2020-03-08,3.19,4,365
8179789,2 nd  flr in charming house 1927,4851422,Ann,,Kiel,51.18526,4.38528,Private room,35,6,0,,,2,88
8240785,Luchtige kamer in Art Nouveau huis,19521902,Harry,,Harmonie,51.20373,4.40558,Private room,46,2,36,2019-11-30,0.63,1,357
8315962,spacious room - centre of Antwerp,43841238,Gregory,,Amandus - Atheneum,51.2204,4.42643,Private room,20,2,1,2015-09-25,0.02,1,0
8360000,Cosy flat in the historic old city centre.,44063080,Katja,,Historisch Centrum,51.22457,4.40235,Entire home/apt,58,2,157,2020-06-10,2.71,1,341
8366368,Gezellige Klassiek woning S,30007259,Carlo En Johnny,,Borgerhout Extra Muros,51.20984,4.45306,Private room,35,1,169,2020-05-06,2.93,2,340
8378393,Rustige buurt - buiten stadcentrum,43269746,Freddy,,Ekeren Centrum,51.28618,4.41966,Private room,24,1,39,2020-03-21,1.01,2,0
8384067,Perfectly located bright loft,10038260,Christophe,,Zuid,51.21342,4.39096,Entire home/apt,79,2,3,2016-06-05,0.06,2,0
8423451,Cosy apartment Zurenborg,8323768,Anke,,Zurenborg,51.20702,4.43058,Entire home/apt,38,2,2,2015-11-28,0.04,1,0
8436077,Antwerp // homy // city center,20323687,Zoë,,Amandus - Atheneum,51.22651,4.42413,Private room,30,2,8,2015-12-24,0.14,1,0
8473696,Home-at-Mas,44623726,Martin,,Eilandje,51.22846,4.40489,Entire home/apt,93,1,75,2020-02-23,1.34,1,365
8499321,"Cozy, light & centrally located ap.",44756215,Sebastien,,Harmonie,51.20898,4.40668,Entire home/apt,70,2,30,2019-01-31,0.54,1,325
8514381,Renovated Studio in the centre,44834170,Leni,,Stadspark,51.21777,4.41577,Entire home/apt,49,2,187,2020-03-16,3.29,2,328
8535336,"Spacious and cosy, 10min to station",4602610,Kamila & Bart,,Universiteitsbuurt,51.22082,4.41018,Entire home/apt,50,1,50,2016-12-09,0.89,1,0
8549169,Antwerp Apartment,29912395,Dea,,Amandus - Atheneum,51.22426,4.42487,Entire home/apt,50,1,14,2019-10-13,0.88,1,0
